source (file name),stream,material,kg/MW,kg/MWh,ore grade,mining waste kg/MW,recycling factor,bib,,,,,,,,,,
Solar,back_waste,iron,56000,1.420598681,,,0,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n"",
                    ""\n@ARTICLE{Muwanguzi2012-ix,\n  title     = \""Characterization of chemical composition and microstructure of\n               natural iron ore from Muko deposits\"",\n  author    = \""Muwanguzi, Abraham J B and Karasev, Andrey V and Byaruhanga,\n               Joseph K and J{\""o}nsson, P{\""a}r G\"",\n  journal   = \""International Scholarly Research Notices\"",\n  publisher = \""Hindawi\"",\n  volume    =  2012,\n  year      =  2012\n}\n",,,,,,,,,
Solar,back_waste,germanium,440,0.01116184678,,,0,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n"",
                    ""
@BOOK{U_s_Government_Printing_Office2011-nj,
  title     = ""Minerals Yearbook: Metals and Minerals 2009"",
  author    = ""{U. s. Government Printing Office}"",
  publisher = ""U.S. Government Printing Office"",
  month     =  nov,
  year      =  2011,
  language  = ""en""
}
}\n",,,,,,,,,
Solar,back_waste,indium ,380,0.009639776763,,,0,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n"",
                    ""
@ARTICLE{Grandell2015-uj,
  title     = ""Assessing Rare Metal Availability Challenges for Solar Energy
               Technologies"",
  author    = ""Grandell, Leena and H{\""o}{\""o}k, Mikael"",
  abstract  = ""Solar energy is commonly seen as a future energy source with
               significant potential. Ruthenium, gallium, indium and several
               other rare elements are common and vital components of many
               solar energy technologies, including dye-sensitized solar cells,
               CIGS cells and various artificial photosynthesis approaches.
               This study surveys solar energy technologies and their reliance
               on rare metals such as indium, gallium, and ruthenium. Several
               of these rare materials do not occur as primary ores, and are
               found as byproducts associated with primary base metal ores.
               This will have an impact on future production trends and the
               availability for various applications. In addition, the
               geological reserves of many vital metals are scarce and severely
               limit the potential of certain solar energy technologies. It is
               the conclusion of this study that certain solar energy concepts
               are unrealistic in terms of achieving TW scales."",
  journal   = ""Sustain. Sci. Pract. Policy"",
  publisher = ""Multidisciplinary Digital Publishing Institute"",
  volume    =  7,
  number    =  9,
  pages     = ""11818--11837"",
  month     =  aug,
  year      =  2015,
  language  = ""en""
}
}\n",,,,,,,,,
Solar,back_waste,plastic,6000,0.1522070015,,,0,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n"",
                    ""\n@ARTICLE{Muwanguzi2012-ix,\n  title     = \""Characterization of chemical composition and microstructure of\n               natural iron ore from Muko deposits\"",\n  author    = \""Muwanguzi, Abraham J B and Karasev, Andrey V and Byaruhanga,\n               Joseph K and J{\""o}nsson, P{\""a}r G\"",\n  journal   = \""International Scholarly Research Notices\"",\n  publisher = \""Hindawi\"",\n  volume    =  2012,\n  year      =  2012\n}\n",,,,,,,,,
Solar,back_waste,lead,2.4,0.00006088280061,,,0,https://www.ise.fraunhofer.de/content/dam/ise/en/documents/publications/studies/recent-facts-about-photovoltaics-in-germany.pdf,https://news.energysage.com/average-solar-panel-size-weight/,,,,,,,,,
Solar,oper_need,polyamide,485,0.01230339929,,,,https://www.ise.fraunhofer.de/content/dam/ise/en/documents/publications/studies/recent-facts-about-photovoltaics-in-germany.pdf,https://news.energysage.com/average-solar-panel-size-weight/,,,,,,,,,
Solar,oper_need,polyester,300,0.007610350076,,,,https://www.ise.fraunhofer.de/content/dam/ise/en/documents/publications/studies/recent-facts-about-photovoltaics-in-germany.pdf,https://news.energysage.com/average-solar-panel-size-weight/,,,,,,,,,
Solar,oper_need,polyethylene,150,0.003805175038,,,,https://www.ise.fraunhofer.de/content/dam/ise/en/documents/publications/studies/recent-facts-about-photovoltaics-in-germany.pdf,https://news.energysage.com/average-solar-panel-size-weight/,,,,,,,,,
Solar,oper_need,vegetable_oil ,6001,0.1522323694,,,,https://www.ise.fraunhofer.de/content/dam/ise/en/documents/publications/studies/recent-facts-about-photovoltaics-in-germany.pdf,https://news.energysage.com/average-solar-panel-size-weight/,,,,,,,,,
Solar,oper_waste,polyamide,485,0.01230339929,,,,https://www.ise.fraunhofer.de/content/dam/ise/en/documents/publications/studies/recent-facts-about-photovoltaics-in-germany.pdf,https://news.energysage.com/average-solar-panel-size-weight/,,,,,,,,,
Solar,oper_waste,polyester,300,0.007610350076,,,,https://www.ise.fraunhofer.de/content/dam/ise/en/documents/publications/studies/recent-facts-about-photovoltaics-in-germany.pdf,https://news.energysage.com/average-solar-panel-size-weight/,,,,,,,,,
Solar,oper_waste,polyethylene,150,0.003805175038,,,,https://www.ise.fraunhofer.de/content/dam/ise/en/documents/publications/studies/recent-facts-about-photovoltaics-in-germany.pdf,https://news.energysage.com/average-solar-panel-size-weight/,,,,,,,,,
Solar,oper_waste,vegetable_oil ,6001,0.1522323694,,,,https://www.ise.fraunhofer.de/content/dam/ise/en/documents/publications/studies/recent-facts-about-photovoltaics-in-germany.pdf,https://news.energysage.com/average-solar-panel-size-weight/,,,,,,,,,
Solar,front_need,tin,463.1,0.01174784373,,,,,(Huber and Steininger 2022; Barry 2017),,,,,,,,,
Solar,back_waste,tin,463.1,0.01174784373,,,,(Huber and Steininger 2022; Barry 2017),(Huber and Steininger 2022; Barry 2017),,,,,,,,,
Solar,front_waste,tin mining waste,463.1,0.01174784373,,,,,(Huber and Steininger 2022; Barry 2017),,,,,,,,,
nuclear,front_need,aluminum,18.07,0.00003819972941,0.3,-,,,https://www.osti.gov/servlets/purl/4284838,,,,,,,,,
nuclear,front_need,antimony,0.02,0.00000004227972265,0.0068,-,,,https://www.osti.gov/servlets/purl/4284839,,,http://web.mit.edu/2.813/www/readings/Metal%20Prices%20Ore%20Grades%201976%20Phillips%20and%20Edwards.pdf,,,,,,
nuclear,front_need,asbestos,138.24,0.0002922374429,0.05,-,,,https://www.osti.gov/servlets/purl/4284840,,,"USGS (2001). Some Facts about Asbestos (USGS Fact Sheet FS-012–01), 4 pp.",,,,,,
nuclear,front_need,chromium,414.85,0.000876987147,0.3082,-,,,https://www.osti.gov/servlets/purl/4284841,,,,,,,,,
nuclear,front_need,copper,725.71,0.001534140876,0.02,-,,,https://www.osti.gov/servlets/purl/4284842,,,,,,,,,
nuclear,front_need,iron,34662.29,0.07327560037,0.65,-,,,https://www.osti.gov/servlets/purl/4284843,,,,,,,,,
nuclear,front_need,lead,46.65,0.00009861745307,0.01732,-,,,https://www.osti.gov/servlets/purl/4284844,,,,,,,,,
nuclear,front_need,manganese,467.36,0.0009879925588,0.35,-,,,https://www.osti.gov/servlets/purl/4284845,,,,,,,,,
nuclear,front_need,molybdenum,163.66,0.0003459749704,0.005,-,,,https://www.osti.gov/servlets/purl/4284846,,,http://web.mit.edu/2.813/www/readings/Metal%20Prices%20Ore%20Grades%201976%20Phillips%20and%20Edwards.pdf,,,,,,
nuclear,front_need,nickel,484.34,0.001023888043,0.09,-,,,https://www.osti.gov/servlets/purl/4284847,,,,,,,,,
nuclear,front_need,silver,3.12,0.000006595636733,0.000059,-,,,https://www.osti.gov/servlets/purl/4284848,,,http://web.mit.edu/2.813/www/readings/Metal%20Prices%20Ore%20Grades%201976%20Phillips%20and%20Edwards.pdf,,,,,,
nuclear,front_need,tin,1.64,0.000003466937257,0.5,-,,,https://www.osti.gov/servlets/purl/4284849,,,,,,,,,
nuclear,front_need,titanium,0.01,0.00000002113986132,0.025,-,,,https://www.osti.gov/servlets/purl/4284850,,,https://www.britannica.com/technology/titanium-processing#ref623439,,,,,,
nuclear,front_need,zinc,2.02,0.000004270251987,0.0042,-,,,https://www.osti.gov/servlets/purl/4284851,,,http://web.mit.edu/2.813/www/readings/Metal%20Prices%20Ore%20Grades%201976%20Phillips%20and%20Edwards.pdf,,,,,,
nuclear,front_need,magnesium,782.38,0.00165394047,0.28,-,,,https://www.osti.gov/servlets/purl/4284852,,,,,,,,,
nuclear,front_need,concrete,166348.67,0.3516587815,,-,,,https://www.osti.gov/servlets/purl/4284853,,,,,,,,,
nuclear,front_need,indium ,0.49,0.000001035853205,0.0001,-,,,https://www.osti.gov/servlets/purl/4284855,,,,,,,,,
nuclear,front_need,cadmium,0.16,0.0000003382377812,0.000015,-,,,https://www.osti.gov/servlets/purl/4284856,,,,,,,,,
nuclear,oper_need,natural_uranium,15000,0.03170979198,0.0021,-,,,https://www.nuclear-power.com/nuclear-power-plant/nuclear-fuel/fuel-consumption-of-conventional-reactor/,,,https://unece.org/sites/default/files/2022-04/LCA_3_FINAL%20March%202022.pdf,,,,,,
nuclear,oper_need,zirconium,31882.896,0.0674,0.01,-,,,"@article{WANG201937,title = {A comparative life-cycle assessment of hydro-, nuclear and wind power: A China study},journal = {Applied Energy},volume = {249},pages = {37-45},year = {2019},issn = {0306-2619},doi = {https://doi.org/10.1016/j.apenergy.2019.04.099},url = {https://www.sciencedirect.com/science/article/pii/S0306261919307664},author = {Like Wang and Yuan Wang and Huibin Du and Jian Zuo and Rita {Yi Man Li} and Zhihua Zhou and Fenfen Bi and McSimon P. Garvlehn},keywords = {Environmental impact, Life cycle assessment, Nuclear, Wind, Hydro, China study},abstract = {Energy sector is one of biggest contributors to the Greenhouse Gas (GHG) emissions. As a result, it has attracted considerable attention to reduce the GHG emissions of electricity production. Hydro-electric, nuclear and wind power are the top three clean energy in China. In this study, the environmental impacts of these three technologies are analyzed, assessed and compared via a life-cycle assessment approach. The entire life cycle, including the manufacturing, construction, operation and decommissioning stages is examined. Apart from global warming potential (GWP100) caused by GHG emissions, the environmental impacts assessed in this study also included acidification potential (AP), eutrophication potential (EP), photochemical ozone creation potential (POCP) and human toxicity potential (HTP). The results show that wind power technology has the most significant environmental impacts amongst these three clean energies, followed by nuclear power and hydropower. For example, in terms of global warming potential, wind power produces 28.6 ± 3.2 g CO2-eq/kWh of GWP100 throughout its life cycle, which is higher than that of nuclear power (12.4 ± 1.5 g CO2-eq/kWh) and hydropower (3.5 ± 0.4 g CO2-eq/kWh). In addition, this study revealed that the the manufacturing stage is the largest contributor of environmental impacts for wind and hydropower. By contrast, the decommissioning stage is most significant for nuclear power in terms of environmental impacts. The comparative life cycle assessment method proposed in this study provides useful tool for the future environmental assessment of electricity production technologies. Findings of this study provide useful inputs for the sustainable transformation of the energy sector.}",,https://pubs.usgs.gov/pp/1802/v/pp1802v.pdf,,,,,,,
nuclear,oper_need,iron,30274.56,0.064,0.65,-,,,"Wilson, P.D., The Nuclear Fuel Cycle, OUP (1996)",,,,https://www.sciencedirect.com/science/article/pii/S0306261919307664,,,,,
nuclear,oper_need,gadolinium,2.8713528,0.00000607,0.01,-,,,https://www.annualreviews.org/doi/10.1146/annurev-environ-110615-085700,,,,https://www.oecd-nea.org/ndd/reports/2011/ndc-2011-15.pdf,,,,,
nuclear,front_waste,CO2,5676480,12,,-,,,https://www.ipcc.ch/site/assets/uploads/2018/02/ipcc_wg3_ar5_annex-iii.pdf,,,,,,,,,
nuclear,front_waste,aluminum_mining_w,42.16333333,0.00008913270196,0.3,-,,,https://www.osti.gov/servlets/purl/4284838,,,,,,,,,
nuclear,front_waste,antimony_mining_w,2.921176471,0.000006175326549,0.0068,-,,,https://www.osti.gov/servlets/purl/4284839,,,,,,,,,
nuclear,front_waste,asbestos_mining_w,2626.56,0.005552511416,0.05,-,,,https://www.osti.gov/servlets/purl/4284840,,,,,,,,,
nuclear,front_waste,chromium_mining_w,931.1915315,0.001968525984,0.3082,-,,,https://www.osti.gov/servlets/purl/4284841,,,,,,,,,
nuclear,front_waste,copper_mining_w,35559.79,0.07517290293,0.02,-,,,https://www.osti.gov/servlets/purl/4284842,,,,,,,,,
nuclear,front_waste,iron_mining_w,34965.99615,0.07391763096,0.65,-,,,https://www.osti.gov/servlets/purl/4284843,,,https://www.osti.gov/servlets/purl/4284861,,,,,,
nuclear,front_waste,lead_mining_w,2646.768014,0.005595230877,0.01732,-,,,https://www.osti.gov/servlets/purl/4284844,,,,,,,,,
nuclear,front_waste,manganese_mining_w ,867.9542857,0.001834843323,0.35,-,,,https://www.osti.gov/servlets/purl/4284845,,,,,,,,,
nuclear,front_waste,molybdenum_mining_w,32568.34,0.06884901911,0.005,-,,,https://www.osti.gov/servlets/purl/4284846,,,,,,,,,
nuclear,front_waste,nickel_mining_w ,4897.215556,0.01035264577,0.09,-,,,https://www.osti.gov/servlets/purl/4284847,,,,,,,,,
nuclear,front_waste,silver_mining_w,52878.23593,0.1117838575,0.000059,-,,,https://www.osti.gov/servlets/purl/4284848,,,,,,,,,
nuclear,front_waste,tin_mining_w,1.64,0.000003466937257,0.5,-,,,https://www.osti.gov/servlets/purl/4284849,,,,,,,,,
nuclear,front_waste,titanium_mining_w,0.39,0.0000008244545916,0.025,-,,,https://www.osti.gov/servlets/purl/4284850,,,,,,,,,
nuclear,front_waste,zinc_mining_w,478.932381,0.001012456412,0.0042,-,,,https://www.osti.gov/servlets/purl/4284851,,,,,,,,,
nuclear,front_waste,magnesium_mining_w,2011.834286,0.00425298978,0.28,-,,,https://www.osti.gov/servlets/purl/4284852,,,,,,,,,
nuclear,front_waste,concrete_mining_w,23405.25787,0.04947839056,,-,,,https://www.osti.gov/servlets/purl/4284853,,,,,,,,,
nuclear,front_waste,indium_mining_w,4899.51,0.01035749619,0.0001,-,,,https://www.osti.gov/servlets/purl/4284855,,,,,,,,,
nuclear,front_waste,cadmium_mining_w,10666.50667,0.02254884717,0.000015,-,,,https://www.osti.gov/servlets/purl/4284856,,,,,,,,,
nuclear,front_waste,uranium_mining_w,7127857.143,15.06819115,0.0021,,,,https://www.osti.gov/servlets/purl/4284857,,,,,,,,,
nuclear,front_waste,zirconium_mining_w,3156406.704,6.6726,0.01,,,,https://www.osti.gov/servlets/purl/4284858,,,,,,,,,
nuclear,front_waste,gadolinium_mining_w,284.2639272,0.00060093,0.01,,,,https://www.osti.gov/servlets/purl/4284860,,,,,,,,,
nuclear,oper_waste,natural_uranium,14250,0.03012430238,,,,,https://www.osti.gov/servlets/purl/4284861,,,,,,,,,
nuclear,oper_waste,fission_prod,712.5,0.001506215119,,,,,https://www.osti.gov/servlets/purl/4284861,,,,,,,,,
nuclear,oper_waste,zirconium,0.0674,0.0674,,,,,https://www.osti.gov/servlets/purl/4284862,,,,,,,,,
nuclear,oper_waste,iron,0.064,0.064,,,,,https://www.osti.gov/servlets/purl/4284863,,,,,,,,,
nuclear,oper_waste,gadolinium,2.8713528,0.00000607,,,,,https://www.osti.gov/servlets/purl/4284864,,,,,,,,,
nuclear,back_waste,aluminum,18.07,0.00003819972941,,,,,https://www.osti.gov/servlets/purl/4284865,,,,,,,,,
nuclear,back_waste,antimony,0.02,0.00000004227972265,,,,,https://www.osti.gov/servlets/purl/4284866,,,,,,,,,
nuclear,back_waste,asbestos,138.24,0.0002922374429,,,,,https://www.osti.gov/servlets/purl/4284867,,,,,,,,,
nuclear,back_waste,chromium,414.85,0.000876987147,,,,,https://www.osti.gov/servlets/purl/4284868,,,,,,,,,
nuclear,back_waste,copper,725.71,0.001534140876,,,,,https://www.osti.gov/servlets/purl/4284869,,,,,,,,,
nuclear,back_waste,iron,34662.29,0.07327560037,,,,,https://www.osti.gov/servlets/purl/4284870,,,,,,,,,
nuclear,back_waste,lead,46.65,0.00009861745307,,,,,https://www.osti.gov/servlets/purl/4284871,,,,,,,,,
nuclear,back_waste,manganese,467.36,0.0009879925588,,,,,https://www.osti.gov/servlets/purl/4284872,,,,,,,,,
nuclear,back_waste,molybdenum,163.66,0.0003459749704,,,,,https://www.osti.gov/servlets/purl/4284873,,,,,,,,,
nuclear,back_waste,nickel,484.34,0.001023888043,,,,,https://www.osti.gov/servlets/purl/4284874,,,,,,,,,
nuclear,back_waste,silver,3.12,0.000006595636733,,,,,https://www.osti.gov/servlets/purl/4284875,,,,,,,,,
nuclear,back_waste,tin,1.64,0.000003466937257,,,,,https://www.osti.gov/servlets/purl/4284876,,,,,,,,,
nuclear,back_waste,titanium,0.01,0.00000002113986132,,,,,https://www.osti.gov/servlets/purl/4284877,,,,,,,,,
nuclear,back_waste,zinc,2.02,0.000004270251987,,,,,https://www.osti.gov/servlets/purl/4284878,,,,,,,,,
nuclear,back_waste,magnesium,782.38,0.00165394047,,,,,https://www.osti.gov/servlets/purl/4284879,,,,,,,,,
nuclear,back_waste,concrete,166348.67,0.3516587815,,,,,https://www.osti.gov/servlets/purl/4284880,,,,,,,,,
nuclear,back_waste,indium ,0.49,0.000001035853205,,,,,https://www.osti.gov/servlets/purl/4284881,,,,,,,,,
nuclear,back_waste,cadmium,0.16,0.0000003382377812,,,,,https://www.osti.gov/servlets/purl/4284882,,,,,,,,,
